Binomial,Normal,Uniform
,4.196019516,
,5.138390306,
,3.543013599,
,4.208819546,
,4.091678986,
,2.957469442,
,3.237831481,
,3.136775618,
,4.728614444,
,4.927103885,
,4.060345506,
,4.021271196,
,4.024689079,
,3.80768856,
,4.030784525,
,1.757471995,
,5.218322612,
,2.86644859,
,4.000427293,
,4.046818375,
,4.643139899,
,2.741798043,
,4.438365864,
,3.936314266,
,5.447761136,
,4.721026153,
,3.478734813,
,3.637261152,
,3.523898468,
,1.925370312,
,3.878000759,
,4.46516386,
,5.983517682,
,3.58878029,
,3.941415159,
,3.452861201,
,4.524618356,
,3.740662044,
,4.930899048,
,4.042675425,
,4.594429212,
,3.871085672,
,3.960708252,
,4.671392098,
,4.171158761,
,2.604147131,
,3.900770718,
,3.495975752,
,5.124275393,
,5.500234444,
,3.675381587,
,3.307647422,
,3.15514331,
,3.206772571,
,3.604356524,
,5.414072458,
,3.179421367,
,4.19013559,
,3.081652204,
,4.014458818,
,4.755457185,
,3.506873116,
,3.44145029,
,4.495611599,
,5.130122709,
,4.020285796,
,3.316114336,
,3.282891409,
,3.680007577,
,4.315412563,
,3.856302639,
,5.790969115,
,3.702274158,
,4.086293354,
,5.007070767,
,3.001992434,
,3.03855494,
,4.827313076,
,4.856812025,
,3.537805928,
,5.393685154,
,5.09839873,
,2.487387919,
,4.905945753,
,4.282924874,
,3.581146237,
,4.078270836,
,3.195753176,
,5.46747727,
,3.144479839,
,3.95883101,
,4.097930022,
,2.770570907,
,3.746035473,
,4.886833672,
,3.996245699,
,3.399936378,
,4.856299495,
,1.50016567,
,4.733471276,
,3.245409603,
,4.448365283,
,4.762919378,
,4.536853993,
,3.762094746,
,4.50316023,
,2.455830715,
,4.561271369,
,2.664100937,
,3.615799976,
,4.791899695,
,3.765371277,
,4.7528864,
,5.04898433,
,3.833813352,
,6.625465562,
,3.108901715,
,3.062043864,
,4.559614799,
,3.671612865,
,3.79395296,
,2.645295968,
,5.074797944,
,4.582152898,
,3.199896127,
,4.86540097,
,3.720376432,
,3.625112971,
,2.956446416,
,4.570840629,
,4.753722312,
,3.488657963,
,4.12823234,
,3.418223733,
,2.909415688,
,2.764729692,
,4.014721185,
,5.596443645,
,4.483856968,
,3.610765182,
,3.106697023,
,4.994700896,
,3.766897681,
,3.675818865,
,2.639019509,
,3.37179299,
,5.180303869,
,4.043125922,
,4.472190809,
,4.665667829,
,4.285079737,
,2.796443502,
,4.481594311,
,2.922704858,
,3.766288543,
,4.580237012,
,4.474698545,
,5.616855355,
,3.717620567,
,4.268553696,
,4.517738861,
,2.546345138,
,2.548997277,
,4.018243811,
,3.559492862,
,3.663954406,
,3.663613736,
,5.438470513,
,5.354976937,
,3.313815069,
,3.540697045,
,3.750770274,
,2.974551741,
,4.42097747,
,2.357620207,
,3.094951544,
,4.300143441,
,2.682226601,
,4.165062298,
,3.300602168,
,3.099873459,
,4.000577798,
,3.212015834,
,4.854993763,
,4.23031123,
,2.954367822,
,4.608873608,
,3.919368234,
,4.486731814,
,4.681359993,
,4.262466385,
,4.731140485,
,3.557123428,
,5.049352457,
,3.188055057,
,2.935056424,
,2.671426862,
,2.664263645,
,4.204048136,
,4.147202051,
,3.504910452,
,4.252840177,
,3.386219082,
,5.195364522,
,3.666989926,
,2.654000842,
,3.766599722,
,2.812966493,
,3.157717146,
,5.120158882,
,3.849009256,
,3.106086868,
,2.99745695,
,4.392912386,
,5.27970418,
,5.034826706,
,3.990503126,
,3.092992947,
,3.037025486,
,4.684512459,
,3.711784436,
,4.916389568,
,5.365219401,
,5.117939952,
,3.709424154,
,4.881584307,
,3.703666327,
,3.841990443,
,4.151119245,
,6.667769624,
,2.560830212,
,3.289852258,
,4.641510786,
,4.892894543,
,4.131447856,
,2.443359152,
,2.561184102,
,4.430694185,
,4.410669923,
,5.119579235,
,3.714661316,
,2.639833049,
,3.951947447,
,3.775867973,
,1.708806053,
,4.365692366,
,3.726466794,
,3.432899988,
,4.421694402,
,4.549786223,
,3.829668368,
,5.613942883,
,3.20467974,
,4.680867801,
,2.854991918,
,3.218019757,
,4.794765388,
,3.631885689,
,2.720621605,
,3.577732421,
,4.573921911,
,3.482900136,
,3.67101593,
,5.27160946,
,3.508704597,
,3.800633137,
,5.752081919,
,4.115354007,
,2.531900741,
,3.743029444,
,6.320160396,
,3.393670089,
,5.810933378,
,3.663447977,
,3.367816815,
,4.349877154,
,3.662787993,
,3.951974904,
,4.043697434,
,3.232909566,
,3.578356813,
,3.417739677,
,3.559226428,
,3.502980329,
,2.889215498,
,5.675470888,
,4.781122328,
,3.57617856,
,3.896555565,
,4.928505208,
,5.000489231,
,5.84461392,
,3.182091811,
,4.658609356,
,3.677280185,
,3.206500035,
,3.948187877,
,5.548469211,
,3.140906366,
,5.521370205,
,2.749374131,
,3.647871743,
,3.569204492,
,3.651487927,
,3.655909515,
,4.685035158,
,1.956756672,
,4.933795249,
,3.667103821,
,4.057106601,
,3.899201603,
,3.81398434,
,4.841655781,
,4.845664497,
,3.594167956,
,3.713364737,
,4.09451824,
,3.678496427,
,3.505512471,
,5.867506926,
,3.334559314,
,3.060150351,
,4.224197479,
,4.475245651,
,5.617180771,
,4.276894511,
,4.680869835,
,2.893873012,
,3.388329201,
,4.097487659,
,3.148726516,
,2.747289435,
,4.169297789,
,3.1489299,
,4.387240997,
,2.672980722,
,4.11520757,
,3.781410212,
,5.1030115,
,4.476242237,
,4.193795502,
,4.087523832,
,3.17743633,
,4.040595814,
,4.466587555,
,3.257496769,
,3.090464872,
,2.653459838,
,4.113476765,
,6.248764155,
,3.342708947,
,4.394838441,
,3.569348895,
,5.437612229,
,2.142764381,
,3.511445209,
,3.018379157,
,2.817343336,
,5.190104988,
,4.606050626,
,3.008118388,
,4.531733777,
,3.873907638,
,4.819728853,
,3.969085677,
,3.873961535,
,2.634300979,
,2.704598941,
,4.895965655,
,3.111324029,
,2.684652983,
,4.115899079,
,3.709773977,
,3.552698789,
,3.194431174,
,4.883127999,
,3.384168962,
,3.928640553,
,3.569585838,
,5.128882061,
,3.4710611,
,5.493360034,
,4.674078813,
,6.766826214,
,4.04356625,
,4.262789767,
,2.974210054,
,4.941548282,
,4.057733027,
,3.191581751,
,2.175224614,
,2.084270879,
,3.333094942,
,2.51387677,
,4.696314886,
,4.334658878,
,3.213609355,
,4.972023478,
,3.435403657,
,2.57590917,
,4.41972767,
,3.484486539,
,3.924744715,
,3.412899116,
,3.839730837,
,4.548877092,
,3.469609949,
,3.745701922,
,3.783661683,
,4.203406456,
,5.107449358,
,2.024402495,
,4.241296049,
,4.275438275,
,4.915722466,
,3.566553369,
,4.436722514,
,3.565445938,
,3.364818921,
,5.628773711,
,3.334524738,
,2.399265302,
,2.9095967,
,3.951366783,
,5.000540077,
,2.772228494,
,3.986371361,
,2.819438201,
,2.861003976,
,5.241756622,
,3.324555827,
,3.66355272,
,4.408539466,
,4.660342195,
,4.920611839,
,2.664528045,
,2.321263119,
,4.961046794,
,3.900290729,
,3.226173458,
,4.589096459,
,4.151457881,
,3.797948456,
,3.613497659,
,3.660906683,
,4.271878022,
,3.545366762,
,5.721492827,
,4.907835199,
,3.337939571,
,5.650251159,
,4.260263726,
,4.629641242,
,3.982824328,
,4.139538508,
,4.224122227,
,3.732995449,
,2.89673057,
,4.217006806,
,4.592370956,
,4.116722788,
,5.307563845,
,4.058800798,
,4.8041455,
,3.145002538,
,2.511570385,
,5.485053794,
,4.455166475,
,2.629187882,
,3.625658043,
,3.669456985,
,3.722173338,
,1.677094276,
,4.44782733,
,4.759697761,
,3.970243954,
,4.022376593,
,3.613528166,
,3.951423731,
,2.934615079,
,2.444673018,
,3.913856503,
,4.157182149,
,4.641518921,
,5.003161709,
,4.54734357,
,5.800552612,
,3.334126104,
,4.276585366,
,4.018705495,
,3.586964062,
,2.942709798,
,2.523586366,
,5.051374103,
,3.425742873,
,2.174769031,
,4.499350831,
,3.641611556,
,3.591035829,
,4.31514918,
,3.725719354,
,2.791877511,
,5.048398582,
,3.39266435,
,3.519586707,
,2.499074416,
,4.588689689,
,3.280422317,
,2.905250365,
,4.398673264,
,2.551458235,
,4.609081061,
,3.114553782,
,3.538635739,
,3.300769961,
,4.524936653,
,4.023177929,
,4.888839047,
,3.989022484,
,4.406119185,
,4.059519763,
,5.433955368,
,2.726204521,
,2.689916584,
,3.368032403,
,3.820290289,
,3.228032396,
,4.430193858,
,4.758902526,
,3.28585066,
,3.516889823,
,3.880660017,
,3.583146528,
,4.302893205,
,3.075245579,
,4.819852918,
,4.852980253,
,3.73519099,
,3.925849095,
,2.864628295,
,4.259856957,
,2.848835456,
,3.462187416,
,2.881228572,
,3.84133656,
,4.52592002,
,1.71900784,
,4.460138219,
,3.854930808,
,6.146843906,
,4.947430174,
,3.260897365,
,3.57775276,
,4.839239568,
,3.902853379,
,3.7807726,
,3.017291047,
,3.446362036,
,3.226881237,
,2.234645551,
,5.271947079,
,4.698238907,
,4.034832902,
,4.247712843,
,2.969503727,
,3.599568843,
,3.717211763,
,5.126518728,
,2.234694363,
,5.533125853,
,4.414942023,
,3.021187902,
,3.645165707,
,2.77188274,
,4.950735179,
,4.905213567,
,4.920703362,
,3.461113544,
,2.334845164,
,4.322928653,
,3.981957909,
,4.689169973,
,4.576899466,
,3.75992768,
,3.777273363,
,2.569254415,
,4.183075083,
,3.766442099,
,3.771320286,
,3.743567397,
,3.454375402,
,3.882012527,
,3.363738948,
,2.878330337,
,3.011063401,
,3.421675175,
,5.185842041,
,4.525750193,
,3.724124816,
,3.504187418,
,4.767220969,
,2.210320715,
,5.627252392,
,2.944212813,
,4.188914264,
,2.220489961,
,5.433320807,
,3.714849447,
,4.955675399,
,3.23096724,
,2.845489775,
,3.532959266,
,4.569467781,
,2.951896695,
,4.932928829,
,3.569629566,
,2.710110673,
,3.300567593,
,2.539450389,
,2.797000777,
,4.735228522,
,3.695334664,
,3.283094794,
,2.614507559,
,4.064023722,
,3.922105795,
,4.47111592,
,4.866562297,
,3.640948521,
,4.161097309,
,3.742044044,
,4.627023678,
,1.932854876,
,2.830530814,
,4.02244371,
,4.288430504,
,4.40294333,
,3.751224839,
,2.721016172,
,2.260288321,
,4.646396092,
,3.987156427,
,4.021869148,
,2.995254292,
,2.997227125,
,2.848876133,
,3.666639087,
,4.178147066,
,4.211105592,
,2.925346828,
,3.980668448,
,3.044699199,
,2.970988437,
,5.763910785,
,2.825446191,
,3.229883199,
,4.248034191,
,3.865130562,
,3.94445373,
,4.171730272,
,3.902387628,
,3.691168324,
,4.289304042,
,3.309888723,
,4.906258965,
,3.742207769,
,3.896830135,
,2.614076383,
,5.236293703,
,5.357279254,
,2.839862114,
,4.330931849,
,3.725573934,
,3.89907347,
,5.012676055,
,2.862523261,
,3.035418745,
,4.077778644,
,2.615878373,
,4.096317179,
,2.993301796,
,3.3037526,
,5.067268634,
,6.053368198,
,4.702922861,
,4.69860805,
,4.331879623,
,3.082459642,
,4.613657222,
,3.378187412,
,5.091186701,
,3.657589475,
,4.686599188,
,4.837740621,
,4.004547871,
,4.045985514,
,3.069203013,
,3.365506363,
,3.760041576,
,5.176071429,
,3.855629435,
,2.366601684,
,3.976927183,
,4.656288734,
,2.294359362,
,3.832443555,
,2.341032133,
,2.980645153,
,4.450892341,
,3.237768432,
,5.807012117,
,3.835888895,
,2.253413911,
,4.228658727,
,3.39538259,
,3.253357886,
,4.196093752,
,3.250985401,
,4.923178557,
,3.22576262,
,3.845155112,
,3.661067357,
,3.50897815,
,3.96106621,
,3.620020213,
,3.085246015,
,3.973322185,
,1.879470404,
,3.591334804,
,4.992677216,
,1.858188206,
,5.182872621,
,4.775626867,
,4.939705615,
,3.344272977,
,3.143367323,
,3.252273844,
,2.62226466,
,2.016324046,
,2.639625596,
,3.134932951,
,3.733806955,
,4.132367156,
,5.725316464,
,2.985874179,
,4.354099425,
,5.875227418,
,3.97100258,
,4.903405475,
,3.817991023,
,3.277127481,
,2.867105523,
,5.298505081,
,3.137064424,
,4.304697229,
,3.783691174,
,4.525833581,
,4.406853405,
,3.610976703,
,2.394668803,
,4.058735714,
,4.049044423,
,3.845837469,
,3.595517415,
,5.049419574,
,3.559822345,
,4.397572951,
,4.840465979,
,4.44464639,
,5.572981161,
,4.947245094,
,4.685037192,
,2.028649172,
,4.008463031,
,4.281566263,
,4.753311474,
,2.900454548,
,5.273403315,
,5.053800485,
,3.089995053,
,4.56996404,
,4.782163659,
,3.368557136,
,3.534200931,
,4.330234239,
,4.231544759,
,3.343601807,
,4.784569702,
,1.445300555,
,3.745329728,
,4.813794081,
,3.887022914,
,3.072367683,
,5.249562535,
,5.695833786,
,2.378971555,
,3.33439864,
,4.166579549,
,4.333382638,
,2.971061656,
,3.034912316,
,3.270897801,
,3.694353332,
,2.747020967,
,2.862195812,
,3.847538783,
,4.590316769,
,4.382906865,
,3.541540075,
,4.57644185,
,4.934974882,
,3.049889582,
,6.162496409,
,2.459699096,
,2.623635474,
,2.496995822,
,3.396741201,
,3.107553273,
,3.517153207,
,3.949243445,
,4.129517733,
,4.636190237,
,4.46606994,
,3.523476444,
,3.592421897,
,3.466496126,
,4.00146659,
,2.757910196,
,5.385688059,
,4.004324148,
,4.103949198,
,2.170148126,
,4.844242837,
,4.242976009,
,4.141629305,
,4.043777771,
,4.082333449,
,4.597156603,
,4.115566545,
,5.667058888,
,3.184579209,
,3.774610037,
,4.12621883,
,4.301834586,
,5.080403232,
,4.306777857,
,4.699044311,
,1.269185488,
,3.282397184,
,4.49741664,
,3.737931601,
,3.185455798,
,2.914203369,
,5.523265752,
,4.767804684,
,4.378240198,
,3.332212252,
,5.717408858,
,3.717475146,
,2.228454514,
,4.003204514,
,4.361047054,
,3.304889522,
,4.604582187,
,3.429465834,
,5.01826914,
,5.578407471,
,3.500944446,
,3.191614293,
,2.912600695,
,3.515556635,
,3.320118985,
,2.345071357,
,4.564255026,
,3.495064588,
,3.646688043,
,3.760801218,
,3.12394203,
,3.699010847,
,4.576077791,
,4.243572943,
,2.50424446,
,1.871042133,
,4.576965566,
,4.27064551,
,3.458225478,
,2.61130628,
,4.955467946,
,4.509692954,
,3.770196584,
,4.120123384,
,4.010739925,
,4.139991039,
,4.062359017,
,3.392607403,
,2.848611733,
,4.79339254,
,4.086255727,
,4.464704211,
,3.457466852,
,3.14597065,
,5.174269439,
,3.781942063,
,3.17253272,
,4.193893127,
,5.712592703,
,3.883607065,
,3.281978211,
,3.543140715,
,2.89438961,
,3.752151258,
,2.52598224,
,5.128979686,
,3.882687765,
,3.215629984,
,3.360988167,
,3.512578063,
,4.120513883,
,3.204962445,
,4.356739362,
,3.608567608,
,3.104370299,
,3.378364357,
,4.03759792,
,4.344517962,
,3.305922717,
,3.470578061,
,2.861583623,
,3.034265552,
,3.994679635,
,3.780713618,
,5.068830631,
,2.61551228,
,2.302494759,
,2.805445318,
,3.519295867,
,5.174611126,
,1.837882256,
,2.829550499,
,4.033683777,
,4.240224211,
,3.221906442,
,3.080755277,
,2.474782121,
,3.147961788,
,4.768164675,
,4.444609781,
,4.806561713,
,4.677259753,
,5.125867897,
,4.859632973,
,4.170225224,
,2.877874755,
,3.035530607,
,4.892257948,
,1.864078233,
,4.320763621,
,4.961351872,
,3.112131468,
,3.691601534,
,3.88239184,
,5.177023271,
,2.531624138,
,2.550652831,
,4.427989165,
,3.974849606,
,4.398715974,
,3.273189949,
,1.652265046,
,3.719738821,
,4.286512584,
,5.189751099,
,3.147683151,
,6.325757549,
,5.61191717,
,4.32952951,
,4.777554957,
,3.482752682,
,4.73861488,
,3.566785228,
,4.265183608,
,5.41914081,
,4.868903258,
,3.57019701,
,3.635910676,
,4.483436978,
,4.796917201,
,3.505679247,
,4.252528998,
,5.952277759,
,5.335899432,
,2.292870585,
,3.333843399,
,4.322027658,
,5.217020948,
,2.610814089,
,3.040908104,
,2.607234514,
,5.405453006,
,3.840074557,
,3.337657883,
,5.998047501,
,5.164330018,
,4.092080671,
,4.937081949,
,2.828981021,
,3.680384856,
,3.327552703,
,4.601797847,
,2.343928334,
,4.490377488,
,1.708399283,
,4.177317256,
,2.844816571,
,5.227503407,
,3.785313168,
,4.52471293,
,4.534200836,
,2.924313633,
,2.940169521,
,2.625494412,
,4.78125046,
,4.411934977,
,4.463709658,
,4.239298809,
,3.669184449,
,3.358698052,
,3.096584725,
,3.349122691,
,3.389353244,
,3.439587284,
,4.509409232,
,3.735433018,
,3.994221002,
,3.770237261,
,4.553426813,
,2.482982601,
,4.392289011,
,4.017497389,
,2.681913388,
,2.738147283,
,3.141140258,
,4.284145183,
,3.473115288,
,4.75073052,
,4.291483311,
,2.641386909,
,5.013294345,
,3.774114795,
,3.822504134,
,4.788224529,
,3.204360426,
,4.674200844,
,3.654617004,
,3.732390379,
,4.028428311,
,4.509482451,
,4.336433411,
,3.323076201,
,3.353382588,
,3.526955343,
,2.485968292,
,3.162276019,
,4.153937143,
,5.925723825,
,3.769114577,
,5.217232469,
,3.704071063,
,3.094884427,
,3.868990808,
,3.616033869,
,4.656612116,
,2.513640844,
,3.956166667,
,5.112631606,
,4.224788312,
,3.130952708,
,4.620473667,
,4.25438997,
,4.26471989,
,2.462725464,
,3.870153152,
,3.798973516,
,4.677621778,
,2.322784438,
,3.121666152,
,4.722136635,
,4.20376238,
,3.703875814,
,3.581593684,
,3.645501292,
,3.916366273,
,4.129507564,
,4.518045973,
,3.002942241,
,4.099195076,
,4.039427367,
,4.247143366,
,4.670224668,
,5.419307586,
,2.363079058,
,3.265927074,
,5.250587595,
,3.948059744,
,3.704691387,
,4.690727902,
,4.045949922,
,1.7760207,
,3.186076122,
,2.326730105,
,4.119766443,
,7.72784435,
,2.79902649,
,4.550136045,
,4.315885433,
,3.60746933,
,4.351916088,
,3.714526065,
,3.939851129,
,3.820875021,
,4.5541651,
,4.175393235,
,5.807646678,
,4.598698261,
,4.460862269,
,2.933423243,
,3.379198235,
,4.039239236,
,4.754684323,
,2.708115467,
,4.808685052,
,4.146183093,
,5.60239062,
,3.625771938,
,4.885454722,
,2.713320087,
,4.502397537,
,3.506771424,
,5.048126046,
,4.46174496,
,3.684798309,
,4.7342238,
,3.791802164,
,4.616675454,
,3.140487393,
,4.464075751,
,5.838365935,
,3.617850096,
,3.340044605,
,3.586165777,
,5.049519233,
,4.025656175,
,4.302969474,
,3.876364528,
,4.096322264,
,3.06570886,
,4.469111562,
,3.932715369,
,3.153302676,
,4.431726363,
,4.132283768,
,4.20630164,
,2.284092492,
,3.243335077,
,5.829815634,
,3.719846615,
,2.844350819,
,5.485501241,
,3.039449834,
,3.195063701,
,4.740872453,
,5.455863991,
,3.409417166,
,4.230658001,
,4.104775958,
,4.117907505,
,2.135003213,
,4.72971679,
,2.934645587,
,2.890852746,
,4.13401559,
,2.219058131,
,5.479066142,
,4.724152179,
,4.205059976,
,4.796911099,
,3.461325064,
,4.8329265,
,4.669272827,
,5.615163193,
,2.928590818,
,2.142146091,
,5.427866023,
,3.865131579,
,3.959469638,
,3.642847119,
,3.876691977,
,1.441590814,
,2.663332142,
,2.962824567,
,2.926538664,
,3.397838463,
,3.125821306,
,4.847086158,
,2.597756777,
,3.510769971,
,3.955665323,
,4.433136838,
,5.028828885,
,2.758986102,
,5.236476749,
,3.256980171,
,3.88005393,
,4.403676533,
,3.249489505,
,5.943930842,
,2.054820743,
,4.327486509,
,4.392422228,
,2.437957248,
,3.255296144,
,5.467896243,
,4.199999759,
,4.21234624,
,3.496814715,
,3.049409593,
,4.437887909,
,4.426566488,
,3.031212745,
,3.957238506,
,4.159015664,
,4.10445461,
,3.178705452,
,3.762554396,
,4.432117879,
,2.53695689,
,5.008490394,
,3.148565841,
,4.202373261,
,4.107608093,
,4.598476572,
,5.805612828,
,4.577383522,
,2.579529421,
,4.413432907,
,3.757083342,
,3.235099005,
,3.668523448,
,3.922571547,
,4.575485941,
,4.221960245,
,3.735504202,
,4.790028553,
,3.267712793,
,4.821018313,
,5.87435693,
,3.00867973,
,3.127800242,
,4.151981597,
,4.327209906,
,4.140618482,
,3.29782393,
,4.509440757,
,3.987787937,
,3.467436781,
,2.865065573,
,4.107247085,
,3.23326549,
,3.909891514,
,3.295474834,
,4.628313139,
,3.205464806,
,3.348037632,
,3.80858447,
,3.769002715,
,3.807232978,
,4.086800799,
,2.650620585,
,3.009491236,
,3.351188064,
,4.079597922,
,5.342908076,
,2.129292164,
,4.046197034,
,2.689975566,
,3.615439985,
,3.596041131,
,2.234800123,
,2.378092932,
,3.728029807,
,5.391085895,
,4.953080207,
,3.362607111,
,2.688865084,
,3.988730626,
,3.764640108,
,4.347916524,
,4.279890371,
,6.553613738,
,3.43476096,
,4.312671952,
,3.887959502,
,3.37116148,
,4.292774805,
,3.467105264,
,4.884771349,
,3.660668722,
,4.281855069,
,6.430671624,
,2.862153101,
,3.633104982,
,2.915140973,
,2.78358144,
,5.924503515,
,5.641936783,
,4.585514851,
,4.039574821,
,3.415217704,
,1.880983587,
,4.751104748,
,4.51818224,
,4.23642193,
,3.879451911,
,2.599949267,
,3.828957537,
,4.97364649,
,5.214722699,
,3.807489243,
,4.348335497,
,3.473210879,
,3.128115488,
,3.959302863,
,4.249453818,
,3.519814499,
,5.404045582,
,4.868685636,
,4.649509915,
,3.876659436,
,4.909893454,
,3.330902453,
,3.753034965,
,4.857143542,
,3.132036749,
,5.331355813,
,2.988367678,
,5.043598698,
,3.97558891,
,5.265756042,
,4.832495324,
,4.281857103,
,1.543250731,
,4.505062896,
,4.941371337,
,2.979795004,
,4.199356046,
,5.183995306,
,4.369532273,
,3.689401926,
,3.192012927,
,3.615015927,
,4.185820779,
,6.263277703,
,3.854116252,
,3.800556868,
,4.275924365,
,4.841728999,
,2.323317307,
,4.252307309,
,2.65022195,
,4.003686536,
,4.654250817,
,4.087386548,
,4.179233142,
,3.214303914,
,2.622293134,
,2.524102964,
,4.035093235,
,4.596493569,
,3.634544947,
,2.686648189,
,4.914439107,
,3.310334136,
,3.680009611,
,4.338644206,
,1.923303921,
,4.553439016,
,2.744629161,
,4.688624902,
,2.693006001,
,3.687930437,
,1.177613464,
,3.171139533,
,3.668388197,
,5.244172835,
,5.060217279,
,1.890306752,
,4.573732763,
,4.318155209,
,3.806189613,
,2.429870664,
,4.165740587,
,2.846325687,
,2.572382475,
,4.939424944,
,4.162201689,
,2.79697637,
,4.583747436,
,4.137413135,
,4.049873217,
,2.567114806,
,4.413898658,
,3.158021206,
,4.75126949,
,3.235191545,
,4.353257412,
,4.352140829,
,3.440529974,
,3.412596072,
,3.557487487,
,3.593081881,
,5.80995713,
,5.110915037,
,3.824775944,
,4.412444456,
,4.315324091,
,2.83624593,
,3.267692455,
,4.588817822,
,4.297785193,
,4.06861412,
,3.687882641,
,4.697903322,
,3.983351095,
,5.043482768,
,3.414655344,
,5.298769482,
,4.040170739,
,4.938973429,
,4.028248315,
,5.471162604,
,5.154484154,
,4.183646595,
,4.795888073,
,3.87545438,
,4.152647683,
,3.942606995,
,3.980982678,
,4.007914908,
,3.346538685,
,3.052250881,
,3.52786244,
,4.233516576,
,3.786482632,
,4.675728264,
,2.976323224,
,2.525567335,
,3.679319119,
,4.608387518,
,4.998225557,
,2.70985034,
,4.665792911,
,2.442358498,
,5.665773495,
,3.539892657,
,3.263106125,
,4.204463041,
,3.552897089,
,6.210755582,
,1.864501274,
,4.652709159,
,4.319883981,
,3.617604,
,3.297981553,
,3.400661445,
,3.943589344,
,4.756577836,
,4.034830868,
,4.228666863,
,3.485934639,
,2.651804285,
,6.174487984,
,3.684690515,
,3.611066192,
,3.73399712,
,3.706706932,
,3.551124589,
,5.196397718,
,2.527853382,
,3.388137002,
,4.967172748,
,3.635854746,
,3.934356686,
,3.665013024,
,4.69835687,
,5.104020289,
,4.205465728,
,4.011715156,
,4.844401477,
,2.425009765,
,3.887816115,
,4.250916156,
,3.577604289,
,3.316281111,
,4.710071841,
,3.801968359,
,4.567462406,
,3.441885534,
,3.633468024,
,4.228983126,
,4.208048717,
,3.58206452,
,3.412681494,
,4.285252614,
,4.694913563,
,3.671999296,
,2.481351454,
,4.669919591,
,6.090416795,
,3.253963973,
,4.1593543,
,1.928640741,
,4.199607226,
,5.652106029,
,5.303008023,
,3.615972853,
,4.022696924,
,4.559403278,
,4.295698464,
,2.916316538,
,4.630072418,
,5.179024578,
,3.731615483,
,3.290687153,
,4.165708045,
,5.687324161,
,4.145562769,
,3.535367343,
,3.432409831,
,4.947641694,
,4.448474094,
,3.263777295,
,4.810328402,
,2.593009773,
,4.102083142,
,5.961291779,
,2.276014043,
,4.907070471,
,3.683879009,
,5.3464185,
,3.891108917,
,2.367821994,
,4.300527838,
,4.237236486,
,4.851062333,
,3.77215213,
,7.065037314,
,5.058856634,
,3.462915534,
,5.034002998,
,4.7549894,
,5.581075881,
,3.894202402,
,4.099925228,
,4.394463196,
,5.063567029,
,4.325594012,
,3.018049673,
,3.334449486,
,4.625599984,
,3.655045129,
,3.168420277,
,2.964695708,
,4.313460068,
,4.253110679,
,3.666771287,
,3.042008416,
,5.924584869,
,1.665281681,
,4.235657202,
,3.482265575,
,5.334390316,
,2.698763828,
,2.037557431,
,4.110195149,
,5.051408679,
,3.602473179,
,3.353482246,
,4.349294457,
,2.68989828,
,3.280398927,
,2.422768463,
,2.934043567,
,4.438481793,
,5.264145233,
,3.930675419,
,3.349910807,
,2.48961295,
,3.901356466,
,4.969294053,
,3.013866045,
,3.868635901,
,4.721876302,
,4.827992382,
,4.307806985,
,5.325945774,
,2.644702084,
,5.744572947,
,3.572883725,
,3.150603758,
,4.332280291,
,4.575378147,
,3.357712653,
,4.342734276,
,3.172093409,
,3.401027538,
,4.833908849,
,3.707439118,
,3.802047679,
,2.800895598,
,3.715787052,
,4.890138677,
,4.551451945,
,3.252424349,
,4.075347177,
,4.048606129,
,4.061922756,
,3.657612864,
,5.076650781,
,3.649452044,
,5.146637564,
,5.116748117,
,3.215983874,
,3.66625774,
,1.949434815,
,2.936055044,
,3.746672068,
,4.130815329,
,3.563505646,
,3.873241552,
,5.238587885,
,3.803938142,
,3.44520681,
,4.912226279,
,5.070762787,
,4.930514651,
,4.257767177,
,3.999430707,
,3.168572816,
,4.167256821,
,4.032157374,
,5.868637746,
,4.486000645,
,2.988703263,
,4.493988588,
,2.496149741,
,3.351521616,
,4.51611585,
,3.454479128,
,4.945898686,
,4.341806841,
,3.993568136,
,4.104895955,
,2.782523838,
,5.644670276,
,4.421556101,
,3.267260262,
,3.567807237,
,4.549215728,
,3.886411743,
,3.921686822,
,5.012224541,
,3.020884859,
,4.1350376,
,3.706625578,
,6.01688908,
,4.133065783,
,5.567725695,
,3.998025317,
,2.516374337,
,5.045109848,
,4.152459552,
,4.414746774,
,3.738657685,
,3.476863672,
,3.141874478,
,4.739076564,
,4.395010301,
,1.375596477,
,4.558895833,
,5.146979251,
,3.952768105,
,2.105886628,
,4.175845766,
,5.060920991,
,3.739828166,
,3.475184729,
,4.530541942,
,3.419068797,
,3.352322952,
,4.108193841,
,3.434748757,
,4.192882304,
,4.47301045,
,4.659845936,
,3.457412955,
,5.876537217,
,2.558796363,
,3.961273663,
,3.386772289,
,5.225666841,
,4.129180114,
,3.566296087,
,4.346504016,
,2.684756709,
,4.532071396,
,4.300623429,
,2.021254097,
,3.303929545,
,3.933184172,
,3.321812164,
,5.01215539,
,1.716876366,
,3.437904274,
,3.776253387,
,4.321049376,
,1.955959403,
,4.088655669,
,2.729710877,
,3.301654685,
,4.548999123,
,4.475835467,
,2.902335859,
,2.99873014,
,5.102088132,
,6.340401263,
,4.529645014,
,2.938560746,
,3.443453632,
,3.363801997,
,3.567221489,
,3.698498317,
,4.153093096,
,3.706826929,
,4.842339154,
,4.258742407,
,4.009500294,
,3.108350542,
,4.135068107,
